Hersteller,Typ,Code,Suchbegriffe,Fehler,Ursache,Info,Weitere,Kategorie,Link,TypBild,Details,Modal,ID,,,CsvVersion
Geze,DCU1+ DCU1-2M DPS,78,,Temperatur > 115 °C (Motor oder Steuerungsteil DCU101),Servicetechniker verständigen,bei DCU1-2M-NT,,Steuerung überhitzt DCU101,"<a href=""https:/www.geze.de/de/download/file/GEZE_Anschlussplan_DE_mw808536.pdf"" target=""_blank""style=""color: var(--fg);"">Geze DCU1–NT DCU1-2M-NT  Anschlussplan</a> ",images/typen/geze_dps.png,,,10862,,,
Geze,DCU1+ DCU1-2M DPS,79,,Motorrelais im Steuerungsteil DCU101 defekt,Servicetechniker verständigen,bei DCU1-2M-NT,,Motorrelais DCU101,"<a href=""https:/www.geze.de/de/download/file/GEZE_Anschlussplan_DE_mw808536.pdf"" target=""_blank""style=""color: var(--fg);"">Geze DCU1–NT DCU1-2M-NT  Anschlussplan</a> ",images/typen/geze_dps.png,,,10863,,,
Geze,DCU1+ DCU1-2M DPS,90,,Steuerung defekt.,Servicetechniker verständigen,,,Steuerung,"<a href=""https:/www.geze.de/de/download/file/GEZE_Anschlussplan_DE_mw808536.pdf"" target=""_blank""style=""color: var(--fg);"">Geze DCU1–NT DCU1-2M-NT  Anschlussplan</a> ",images/typen/geze_dps.png,,,10864,,,
Geze,DCU1+ DCU1-2M DPS,91,,Keine Impulse vom Drehgeber,Servicetechniker verständigen,,,"Drehgeber, Motor ","<a href=""https:/www.geze.de/de/download/file/GEZE_Anschlussplan_DE_mw808536.pdf"" target=""_blank""style=""color: var(--fg);"">Geze DCU1–NT DCU1-2M-NT  Anschlussplan</a> ",images/typen/geze_dps.png,,,10865,,,
Geze,DCU1+ DCU1-2M DPS,x.x,,Flügelposition nicht bekannt (Punkt im linken Display),Servicetechniker verständigen,,,Position,"<a href=""https:/www.geze.de/de/download/file/GEZE_Anschlussplan_DE_mw808536.pdf"" target=""_blank""style=""color: var(--fg);"">Geze DCU1–NT DCU1-2M-NT  Anschlussplan</a> ",images/typen/geze_dps.png,,,10866,,,
Geze,DCU1+ DCU1-2M DPS,x.x,,"Wartungsanforderung (Zyklenzahl, Betriebsstunden, Punkt im rechten Display). ",Servicetechniker verständigen,,,Wartung,"<a href=""https:/www.geze.de/de/download/file/GEZE_Anschlussplan_DE_mw808536.pdf"" target=""_blank""style=""color: var(--fg);"">Geze DCU1–NT DCU1-2M-NT  Anschlussplan</a> ",images/typen/geze_dps.png,,,10867,,,
Geze,DCU1+ DCU1-2M DPS,EL,,Fehler beim Lernen der Steuerung,Servicetechniker verständigen,,,Lernen,"<a href=""https:/www.geze.de/de/download/file/GEZE_Anschlussplan_DE_mw808536.pdf"" target=""_blank""style=""color: var(--fg);"">Geze DCU1–NT DCU1-2M-NT  Anschlussplan</a> ",images/typen/geze_dps.png,,,10868,,,
Geze,DCU1+ DCU1-2M DPS,45877,,Keine Kommunikation Steuerung - Displayprogrammschalter.,Servicetechniker verständigen,,,Displayprogrammschalter,"<a href=""https:/www.geze.de/de/download/file/GEZE_Anschlussplan_DE_mw808536.pdf"" target=""_blank""style=""color: var(--fg);"">Geze DCU1–NT DCU1-2M-NT  Anschlussplan</a> ",images/typen/geze_dps.png,,,10869,,,
Tormax,iMotion® 2202.FRW,H34,H 34,FRW-Schlüsseltaster zu lange eingeschaltet. > 5 s,FRW-Schlüsseltaster zurück stellen,,,Türanlage läuft normal,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10870,,,
Tormax,iMotion® 2202.FRW,H35,H 35,Notöffnungsfeder bald zu schwach,Anlage durch Fachkraft kontrollieren lassen.,,,Türanlage läuft normal,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10871,,,
Tormax,iMotion® 2202.FRW,H38,H 38,Normale Testöffnung nach Umschaltung auf FRW-EIN oder nach Software-Reset oder nach 24 Std. in FRW-EIN,Warten bis Testöffnung beendet ist.,,,Tür öffnet und schliesst normal oder nur mit 20- 40cm Öffnungsweite.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10872,,,
Tormax,iMotion® 2202.FRW,H91,H 91,"El. Hinderniserkennung beim Öffnen durch Person, Winddruck, Lüftung, Schmutz in der Bodenführung. ","Hindernis entfernen. 
Bodenführung reinigen in Betriebsart FRW-AUS und Betriebsart P ",,,Tür stoppt beim Öffnen.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10873,,,
Tormax,iMotion® 2202.FRW,H92,H 92,"El. Hinderniserkennung beim Schliessen durch Person, Winddruck, Lüftung, Schmutz in der Bodenführung. ","Hindernis entfernen. 
Bodenführung reinigen in Betriebsart FRW-AUS und Betriebsart P ",,,Tür kehrt um beim Schliessen.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10874,,,
Tormax,iMotion® 2202.FRW,H93,H 93,Wiederholte elektronische Hinderniserkennung beim Öffnen durch ortsfestes Hindernis.,"Hindernis entfernen. 
Bodenführung reinigen in Betriebsart FRW-AUS und Betriebsart P ",,,Tür stoppt wiederholt beim Öffnen.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10875,,,
Tormax,iMotion® 2202.FRW,H94,H 94,Wiederholte elektronische Hinderniserkennung beim Schliessen an derselben Stelle durch ortsfestes Hindernis.,"Hindernis entfernen. 
Bodenführung reinigen in Betriebsart FRW-AUS und Betriebsart P ",,,Tür stoppt wiederholt beim Schliessen.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10876,,,
Tormax,iMotion® 2202.FRW,H61,H 61,Suchlauf der Tür nach Reset oder nach Stromwiederkehr.,Suchlauf zu Ende führen lassen,,,Hinweis für Suchlauf.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10877,,,
Tormax,iMotion® 2202.FRW,H62,H 62,Suchlauf der Tür nach Reset oder nach Stromwiederkehr.,Suchlauf zu Ende führen lassen,,,Hinweis für Suchlauf.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10878,,,
Tormax,iMotion® 2202.FRW,H71,H 71,Batteriebetrieb,Warten auf Netzwiederkehr. Netz einschalten,,,Tür funktioniert mit reduzierter Geschwindigkeit.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10879,,,
Tormax,iMotion® 2202.FRW,H73,H 73,Motor in Zustellung überlastet,Anlage durch Fachkraft kontrollieren lassen.,,,Tür läuft normal.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10880,,,
Tormax,iMotion® 2202.FRW,ohne,ohne,"Betriebsart wie z.B. AUS, AUSGANG oder P ",z. B. Betriebsart AUTOMAT 1 anwählen.,,,Tür bleibt zu.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10881,,,
Tormax,iMotion® 2202.FRW,ohne,ohne,Betriebsart wie z. B. OFFEN oder P,z. B. Betriebsart AUTOMAT 1 anwählen.,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10882,,,
Tormax,iMotion® 2202.FRW,ohne,ohne,Sensor wird wiederkehrend aktiviert. LED am Sensor leuchtet oft.,Sich bewegende Objekte aus dem Sensorerfassungsbereich entfernen.,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10883,,,
Tormax,iMotion® 2202.FRW,E11,E 11,Riegel klemmt oder ist defekt.,In Betriebsart FRW-AUS bei geschlossener Tür: Die Türflügel einige Sekunden gegen die Zustellung hin drücken.,,,Tür verriegelt nicht in FRW-AUS.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10884,,,
Tormax,iMotion® 2202.FRW,E11,E 11,Riegel klemmt oder ist defekt.,In Betriebsart AUTOMAT 1: Die Türflügel kurz gegen die Zustellung hin drücken.,,,"Tür öffnet nicht nach Wechsel von FRW-AUS auf AUTOMAT. 
Riegel erzeugt periodisch Schaltgeräusche ","<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10885,,,
Tormax,iMotion® 2202.FRW,E11,E 11,Riegel klemmt oder ist defekt.,Schlüsselschalter einschalten und dann die Türflügel kurz gegen die Zustellung hin drücken.,,,"Tür öffnet nicht in FRWAUS über den Schlüsselschalter. 
Riegel erzeugt Schaltgeräusche ","<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10886,,,
Tormax,iMotion® 2202.FRW,E31,E 31,Sicherheitseinrichtung in Öffnungsrichtung ist daueraktiv (>1 Min.) oder defekt.,Gegenstände aus Sensorbereich entfernen.,,,Tür öffnet nur sehr langsam.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10887,,,
Tormax,iMotion® 2202.FRW,E32,E 32,Sicherheitseinrichtung in Öffnungsrichtung ist daueraktiv (>1 Min.) oder defekt.,Gegenstände aus Sensorbereich entfernen.,,,Tür öffnet nur sehr langsam.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10888,,,
Tormax,iMotion® 2202.FRW,E37,E 37,Sicherheitseinrichtung in Öffnungsrichtung ist daueraktiv (>1 Min.) oder defekt.,Gegenstände aus Sensorbereich entfernen.,,,Tür öffnet nur sehr langsam.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10889,,,
Tormax,iMotion® 2202.FRW,E38,E 38,Sicherheitseinrichtung in Öffnungsrichtung ist daueraktiv (>1 Min.) oder defekt.,Gegenstände aus Sensorbereich entfernen.,,,Tür öffnet nur sehr langsam.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10890,,,
Tormax,iMotion® 2202.FRW,E33,E 33,Sicherheitseinrichtung in Schliessrichtung ist daueraktiv (>1 Min.) oder defekt.,Gegenstände aus Sensorbereich entfernen.,,,Tür bleibt offen.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10891,,,
Tormax,iMotion® 2202.FRW,E39,E 39,Sicherheitseinrichtung in Schliessrichtung ist daueraktiv (>1 Min.) oder defekt.,Gegenstände aus Sensorbereich entfernen.,,,Tür bleibt offen.,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10892,,,
Tormax,iMotion® 2202.FRW,E34,E 34,Sicherheitseinrichtung in Schliessrichtung ist daueraktiv (>1 Min.) oder defekt.,Gegenstände aus Sensorbereich entfernen.,,,Tür schliesst nur sehr langsam,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10893,,,
Tormax,iMotion® 2202.FRW,E30,E 30,Sicherheitseinrichtung in Schliessrichtung ist daueraktiv (>1 Min.) oder defekt.,Gegenstände aus Sensorbereich entfernen.,,,Tür schliesst nur sehr langsam,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10894,,,
Tormax,iMotion® 2202.FRW,E41,E 41,Impulsgeber innen > 1 Min. aktiv,Sensor durch Fachkraft justieren lassen,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10895,,,
Tormax,iMotion® 2202.FRW,E42,E 42,Impulsgeber aussen > 1 Min. aktiv,Sensor durch Fachkraft justieren lassen,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10896,,,
Tormax,iMotion® 2202.FRW,E43,E 43,Schlüsselschalter > 1 Min. aktiv,Schlüsselschalter zurück stellen.,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10897,,,
Tormax,iMotion® 2202.FRW,E46,E 46,Notöffnungsauslöser > 10Min. aktiv,Notöffnungsbefehl zurück setzen.,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10898,,,
Tormax,iMotion® 2202.FRW,E38,E 38,Schlüsselschalter auf Wake-up Batterie >1 Min. aktiv,Schlüsselschalter zurück stellen.,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10899,,,
Tormax,iMotion® 2202.FRW,E5..,"E 50 51 52 53 54 55 56 57 58 59 
E50 E51 E52 E53 E54 E55 E56 E57 E58 E59 ",Abweichung im Fahrweg. Festes Hindernis im Fahrbereich.,Festes Hindernis im Fahrbereich des Türflügels entfernen. Reset ausführen.,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10900,,,
Tormax,iMotion® 2202.FRW,E61,E 61,Speisung überlastet oder Spannung zu tief.,Stromversorung und Anschlüsse durch Fachkraft kontrollieren lassen.,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10901,,,
Tormax,iMotion® 2202.FRW,E62,E 62,Speisung überlastet oder Spannung zu tief.,Stromversorung und Anschlüsse durch Fachkraft kontrollieren lassen.,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10902,,,
Tormax,iMotion® 2202.FRW,E64,E 64,Antrieb/Steuerung ist überhitzt.,Warten bis zur automatischen Rücksetzung nach Abkühlung. Sonneneinstrahlung vermeiden.,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10903,,,
Tormax,iMotion® 2202.FRW,E65,E 65,Antrieb/Steuerung ist überhitzt.,Warten bis zur automatischen Rücksetzung nach Abkühlung. Sonneneinstrahlung vermeiden.,,,Tür bleibt offen,"<a href=""https://www.tormax.com/file_download/mama/tormax/PDF/t1321_d_betriebsanleitung_2202_2301_2302_2401.pdf"" target=""_blank""style=""color: var(--fg);"">iMotion® – Betriebsanleitung</a> ",images/typen/tormax_bde.png,,Bedieneinheit + Reset:details/tormax_bde.html | Vorgehen bei Störung:details/tormax_stoerung.html,10904,,,
